policy,observation_condition,physical_condition,seed,success,steps,path_length,collisions,tortuosity,actual_odor_detection_percentage,final_distance_to_source
ppo_normal,odor_blind,normal,5026,False,600,6.720000000000021,0,1.0190378003960596,89.66666666666666,7.547185374440605
ppo_normal,odor_blind,normal,5027,False,600,6.720000000000008,0,1.0217272974863774,90.66666666666666,7.492033584642697
ppo_normal,odor_blind,normal,5028,False,600,20.96,0,1.3219456357881993,10.833333333333334,4.061808603723832
ppo_normal,odor_blind,normal,5029,False,600,15.840000000000003,0,1.0547875432005114,90.5,1.1549332823336635
ppo_normal,odor_blind,normal,5030,False,600,16.00000000000002,0,1.071788561195295,28.666666666666668,1.6676017410248853
ppo_normal,odor_blind,normal,5031,False,600,6.559999999999999,0,1.0102633319287917,89.66666666666666,7.657776229514147
ppo_normal,odor_blind,normal,5032,False,600,15.839999999999987,0,1.056538719633848,90.33333333333333,1.243197240812161
ppo_normal,odor_blind,normal,5033,False,600,20.319999999999997,0,1.327121524832194,10.166666666666666,4.140595420620226
ppo_normal,odor_blind,normal,5034,False,600,20.960000000000004,0,1.3347988125869665,11.0,4.005173109546121
ppo_normal,odor_blind,normal,5035,False,600,6.719999999999977,0,1.0204545495240558,90.0,7.513393914988314
ppo_normal,odor_blind,normal,5036,False,600,6.719999999999974,0,1.0198265192761131,90.0,7.548228358636916
ppo_normal,odor_blind,normal,5037,False,600,22.079999999999977,0,1.3933651852731872,11.833333333333334,4.170440494378398
ppo_normal,odor_blind,normal,5038,False,600,15.840000000000016,0,1.0568776290646746,33.166666666666664,1.652474452208944
ppo_normal,odor_blind,normal,5039,False,600,15.999999999999996,0,1.069688462996493,78.66666666666666,1.3325560818579445
ppo_normal,odor_blind,normal,5040,False,600,17.279999999999998,0,1.144326703549231,89.66666666666666,1.1666199871732996
ppo_normal,odor_blind,normal,5041,False,600,16.32,0,1.0952740223151303,36.833333333333336,1.6284894218006076
ppo_normal,odor_blind,normal,5042,False,600,6.720000000000013,0,1.0189885101386913,89.5,7.546863897627389
ppo_normal,odor_blind,normal,5043,True,93,14.399999999999993,0,1.0448663127410829,47.31182795698925,0.39133452177937367
ppo_normal,odor_blind,normal,5044,True,100,15.200000000000008,0,1.0949722869150538,47.0,0.40696754243676275
ppo_normal,odor_blind,normal,5045,False,600,16.8,0,1.128546373729514,15.333333333333332,1.729075694276116
ppo_normal,odor_blind,normal,5046,False,600,20.319999999999983,0,1.3351368729213755,10.666666666666668,4.163434599421163
ppo_normal,odor_blind,normal,5047,True,103,15.520000000000012,0,1.1194477944942278,46.601941747572816,0.37297251650285795
ppo_normal,odor_blind,normal,5048,False,600,20.96,0,1.3486934328200706,10.5,4.24159991515587
ppo_normal,odor_blind,normal,5049,True,98,14.880000000000006,0,1.081986716647809,44.89795918367347,0.4490697281216233
ppo_normal,wind_blind,normal,5000,True,394,58.239999999999995,0,4.0524644424221385,64.21319796954315,0.40738046929832455
ppo_normal,wind_blind,normal,5001,True,292,43.04000000000001,0,2.9786511659488193,57.1917808219178,0.4382055081446186
ppo_normal,wind_blind,normal,5002,False,600,84.16000000000004,0,19.889435327729306,68.16666666666666,11.924372749329189
ppo_normal,wind_blind,normal,5003,False,600,88.32000000000002,0,18.946875445293518,79.16666666666666,10.466743120940773
ppo_normal,wind_blind,normal,5004,True,571,85.27999999999999,0,6.220842748411783,77.93345008756567,0.4445437468792471
ppo_normal,wind_blind,normal,5005,False,600,85.92000000000002,0,12.549734748863786,68.16666666666666,8.063991692152538
ppo_normal,wind_blind,normal,5006,True,535,74.72000000000001,0,5.189005685161701,60.373831775700936,0.4373686818128181
ppo_normal,wind_blind,normal,5007,True,529,79.36000000000003,0,5.613930300358843,76.37051039697542,0.35330193249459263
ppo_normal,wind_blind,normal,5008,False,600,85.44000000000008,0,22.11441198376124,62.16666666666667,10.340779780901029
ppo_normal,wind_blind,normal,5009,False,600,90.56000000000004,0,6.206496933064216,79.83333333333333,0.5694520969480655
ppo_normal,wind_blind,normal,5010,True,233,36.16000000000001,0,2.488069129410173,47.21030042918455,0.4493931362327123
ppo_normal,wind_blind,normal,5011,False,600,91.03999999999998,0,26.79834303116555,77.16666666666666,10.672133540412249
ppo_normal,wind_blind,normal,5012,True,326,43.52000000000001,0,3.189038688716384,39.263803680981596,0.3989576081393043
ppo_normal,wind_blind,normal,5013,True,585,87.03999999999996,0,6.030640459295427,78.2905982905983,0.34494396619564655
ppo_normal,wind_blind,normal,5014,False,600,89.6,0,24.640854643499154,78.0,10.442482785430204
ppo_normal,wind_blind,normal,5015,True,492,70.24000000000007,0,5.173454660494603,72.96747967479675,0.43056209218009983
ppo_normal,wind_blind,normal,5016,True,373,55.83999999999999,0,4.04071503391675,67.02412868632707,0.42571823001386633
ppo_normal,wind_blind,normal,5017,False,600,87.2,0,26.87604423958396,77.5,10.9736567032263
ppo_normal,wind_blind,normal,5018,True,325,48.320000000000036,0,3.5026667176419455,60.92307692307693,0.3882965991093231
ppo_normal,wind_blind,normal,5019,False,600,89.91999999999996,0,106.63606805028871,79.5,13.16521837450852
