controller,condition,seed,success,steps,path_length,collisions,tortuosity,odor_detection_percentage,final_distance_to_source
moth,left_disabled,3029,False,600,92.63999999999997,0,514.1947498726471,77.5,13.980524308945663
moth,left_disabled,3030,False,600,91.03999999999994,4,29.349577706003853,70.66666666666667,17.05864813130161
moth,left_disabled,3031,False,600,92.64000000000001,0,578.9999999998614,78.16666666666666,14.098943502211783
moth,left_disabled,3032,False,600,92.63999999999996,0,514.194749872633,77.83333333333333,14.010101805703702
moth,left_disabled,3033,False,600,92.63999999999999,0,370.7030747121208,78.5,13.84808858516288
moth,left_disabled,3034,False,600,92.64,0,578.9999999998513,78.16666666666666,14.097848671745789
moth,left_disabled,3035,False,600,92.63999999999997,0,578.9999999997883,78.0,14.090232602287607
moth,left_disabled,3036,False,600,92.64000000000001,0,248.2551074849562,77.33333333333333,13.768545899561891
moth,left_disabled,3037,False,600,86.71999999999997,27,31.292159028007877,57.833333333333336,15.784517954953555
moth,left_disabled,3038,False,600,37.11999999999997,316,12.690221170725726,3.166666666666667,16.132947461815014
moth,left_disabled,3039,False,600,92.64000000000001,0,248.25510748496586,78.16666666666666,14.141389381165531
moth,left_disabled,3040,False,600,92.63999999999999,0,578.9999999998926,77.83333333333333,14.142832511363812
moth,left_disabled,3041,False,600,92.64000000000003,0,578.9999999998596,77.66666666666666,14.08007264226844
moth,left_disabled,3042,False,600,92.64000000000007,0,171.71886491978134,77.5,13.611773074740054
moth,left_disabled,3043,False,600,92.63999999999996,0,248.25510748498021,77.16666666666666,13.652801608499653
moth,left_disabled,3044,False,600,92.63999999999996,0,514.1947498725132,77.5,14.18986068869607
moth,left_disabled,3045,False,600,92.79999999999997,0,nan,79.33333333333333,14.010090297815939
moth,left_disabled,3046,False,600,92.63999999999997,0,514.1947498726352,77.66666666666666,13.995682560520068
moth,left_disabled,3047,False,600,92.64000000000007,0,370.70307471211635,77.0,14.171253882612222
moth,left_disabled,3048,False,600,92.63999999999999,0,514.194749872622,77.66666666666666,14.075655213503419
moth,left_disabled,3049,False,600,76.79999999999998,29,27.042074664984263,1.3333333333333335,15.855285435718335
ppo_normal,left_disabled,3000,False,600,23.839999999999996,0,1.4937833020350244,4.833333333333333,4.223844111055375
ppo_normal,left_disabled,3001,False,600,24.480000000000008,0,1.5472611265425156,5.5,4.164500579786907
ppo_normal,left_disabled,3002,False,600,22.560000000000002,0,1.4771777891359537,4.5,4.083085126895472
ppo_normal,left_disabled,3003,False,600,22.880000000000003,0,1.49728159138581,4.833333333333333,4.202181330109498
ppo_normal,left_disabled,3004,False,600,12.480000000000006,0,1.7225636555490158,5.333333333333334,8.475766377901111
ppo_normal,left_disabled,3005,False,600,22.56000000000001,0,1.469388199897418,5.166666666666667,4.0154342900362945
ppo_normal,left_disabled,3006,False,600,24.32,0,1.5163159058433973,4.666666666666667,4.175368897467309
ppo_normal,left_disabled,3007,False,600,16.96,0,1.1259119025640976,2.166666666666667,2.7577779563772356
ppo_normal,left_disabled,3008,False,600,23.359999999999996,0,1.5398768798124425,4.666666666666667,3.51792696957798
ppo_normal,left_disabled,3009,False,600,24.64000000000001,0,1.53428466167805,5.5,4.216404142203921
ppo_normal,left_disabled,3010,False,600,88.48000000000002,0,72.30473943429384,85.83333333333333,12.850636072988497
ppo_normal,left_disabled,3011,False,600,24.479999999999997,0,1.6205417773589386,5.833333333333333,4.172779593619112
ppo_normal,left_disabled,3012,False,600,23.999999999999993,0,1.511714329174404,5.166666666666667,4.19975770210828
ppo_normal,left_disabled,3013,False,600,25.279999999999987,0,1.5543248198785387,5.666666666666666,4.287147846864731
ppo_normal,left_disabled,3014,False,600,23.04000000000001,0,1.526630224627107,4.5,4.150696161651742
ppo_normal,left_disabled,3015,False,600,18.88000000000001,0,1.2614862794763486,2.5,3.422584856984728
ppo_normal,left_disabled,3016,False,600,16.960000000000004,0,1.1047173397196468,2.666666666666667,2.562606710460717
ppo_normal,left_disabled,3017,False,600,23.040000000000013,0,1.480053279332386,4.833333333333333,4.562502663597115
ppo_normal,left_disabled,3018,False,600,24.160000000000025,0,1.5696178397233027,5.833333333333333,4.59660997926991
ppo_normal,left_disabled,3019,False,600,3.6799999999999926,0,1.24898773764593,0.0,11.688416996298063
