policy,observation_condition,physical_condition,seed,success,steps,path_length,collisions,tortuosity,actual_odor_detection_percentage,final_distance_to_source
ppo_normal,odor_wind_blind,normal,6025,False,600,96.00000000000003,0,nan,79.5,14.0887063519054
ppo_normal,odor_wind_blind,normal,6026,False,600,95.99999999999997,0,nan,78.5,14.094721840305493
ppo_normal,odor_wind_blind,normal,6027,False,600,96.00000000000011,0,nan,40.0,14.112394345703668
ppo_normal,odor_wind_blind,normal,6028,False,600,95.99999999999993,0,nan,78.0,14.097316403030119
ppo_normal,odor_wind_blind,normal,6029,False,600,95.99999999999997,0,nan,79.5,14.005752414079481
ppo_normal,odor_wind_blind,normal,6030,False,600,95.99999999999996,0,nan,77.5,14.00031019818403
ppo_normal,odor_wind_blind,normal,6031,False,600,96.0,0,nan,79.83333333333333,14.038477371799454
ppo_normal,odor_wind_blind,normal,6032,False,600,95.99999999999994,0,nan,78.66666666666666,14.010098761749788
ppo_normal,odor_wind_blind,normal,6033,False,600,96.00000000000003,0,nan,78.16666666666666,14.013806064154995
ppo_normal,odor_wind_blind,normal,6034,False,600,96.0,0,nan,78.5,14.101288984280968
ppo_normal,odor_wind_blind,normal,6035,False,600,96.00000000000007,0,nan,77.83333333333333,14.114466087564145
ppo_normal,odor_wind_blind,normal,6036,False,600,95.99999999999999,0,nan,54.666666666666664,14.058451980094059
ppo_normal,odor_wind_blind,normal,6037,False,600,96.00000000000001,0,nan,78.66666666666666,14.071929032355039
ppo_normal,odor_wind_blind,normal,6038,False,600,96.00000000000006,0,nan,79.33333333333333,14.0937571254319
ppo_normal,odor_wind_blind,normal,6039,False,600,96.0,0,nan,78.83333333333333,14.064890556722979
ppo_normal,odor_wind_blind,normal,6040,False,600,96.00000000000003,0,nan,75.66666666666667,14.030533124323313
ppo_normal,odor_wind_blind,normal,6041,False,600,96.00000000000011,0,nan,58.333333333333336,14.056182060123428
ppo_normal,odor_wind_blind,normal,6042,False,600,96.00000000000001,0,nan,48.66666666666667,14.093798058768675
ppo_normal,odor_wind_blind,normal,6043,False,600,95.99999999999997,0,nan,73.5,14.034112418962025
ppo_normal,odor_wind_blind,normal,6044,False,600,96.00000000000004,0,nan,77.33333333333333,14.065403411655115
ppo_normal,odor_wind_blind,normal,6045,False,600,96.00000000000003,0,nan,79.33333333333333,14.082859962746424
ppo_normal,odor_wind_blind,normal,6046,False,600,96.00000000000006,0,nan,37.666666666666664,14.113049236263686
