policy,observation_condition,physical_condition,seed,success,steps,path_length,collisions,tortuosity,actual_odor_detection_percentage,final_distance_to_source
ppo_normal,odor_blind,normal,4018,False,600,15.839999999999996,0,1.050582586802622,41.333333333333336,1.5886541970232781
ppo_normal,odor_blind,normal,4019,False,600,15.680000000000003,0,1.0414276133701925,47.0,1.5409156544302363
ppo_normal,odor_blind,normal,4020,False,600,22.240000000000006,0,1.4104699687100295,11.5,4.056119173952622
ppo_normal,odor_blind,normal,4021,False,600,6.559999999999978,0,1.0177416251819724,90.0,7.696124535056708
ppo_normal,odor_blind,normal,4022,False,600,20.799999999999983,0,1.3270811333828567,10.833333333333334,3.99305145785401
ppo_normal,odor_blind,normal,4023,True,97,15.200000000000003,0,1.1151395828345958,46.391752577319586,0.43256856352495116
ppo_normal,odor_blind,normal,4024,True,97,14.720000000000006,0,1.065651389945265,47.42268041237113,0.3212079460481804
ppo_normal,odor_blind,normal,4025,True,97,14.720000000000002,0,1.0606806670855273,45.36082474226804,0.43817003065432253
ppo_normal,odor_blind,normal,4026,False,600,16.00000000000001,0,1.0721636961238952,18.0,1.697200238479793
ppo_normal,odor_blind,normal,4027,False,600,6.5599999999999925,0,1.0117458026822406,89.83333333333333,7.648667195005591
ppo_normal,odor_blind,normal,4028,False,600,20.96,0,1.333438514944727,11.0,4.223733658868126
ppo_normal,odor_blind,normal,4029,False,600,15.680000000000021,0,1.046902978521284,36.833333333333336,1.6292000537033893
ppo_normal,odor_blind,normal,4030,False,600,6.879999999999979,0,1.0232806107957788,91.0,7.340724953198602
ppo_normal,odor_blind,normal,4031,False,600,20.32000000000001,0,1.3138330511767986,10.0,4.072797583029086
ppo_normal,odor_blind,normal,4032,False,600,21.280000000000015,0,1.3505589987320437,11.166666666666666,4.137496786458897
ppo_normal,odor_blind,normal,4033,False,600,6.719999999999994,0,1.018180411296579,90.16666666666666,7.545238515772541
ppo_normal,odor_blind,normal,4034,False,600,6.879999999999992,0,1.0239645805052235,90.5,7.398948936929377
ppo_normal,odor_blind,normal,4035,True,93,14.399999999999999,0,1.0461328550906575,47.31182795698925,0.4034083343733382
ppo_normal,odor_blind,normal,4036,False,600,16.319999999999983,0,1.0965720181369243,16.5,1.714456830270543
ppo_normal,odor_blind,normal,4037,False,600,16.480000000000008,0,1.099946150121414,89.83333333333333,1.1277680994576227
ppo_normal,odor_blind,normal,4038,False,600,6.879999999999995,0,1.026578827112713,90.66666666666666,7.349287676805936
ppo_normal,odor_blind,normal,4039,False,600,20.480000000000008,0,1.3139433451838438,10.666666666666668,4.07341449584658
ppo_normal,odor_blind,normal,4040,False,600,15.68000000000001,0,1.0352199149342463,91.0,1.2081401024093983
ppo_normal,odor_blind,normal,4041,False,600,15.999999999999996,0,1.0626885362883787,78.83333333333333,1.4532731531141563
ppo_normal,odor_blind,normal,4042,True,95,14.559999999999999,0,1.0529658292165107,47.368421052631575,0.3617973306409641
ppo_normal,odor_blind,normal,4043,False,600,6.399999999999981,0,1.0120775311406547,89.5,7.847462689634464
ppo_normal,odor_blind,normal,4044,False,600,20.799999999999997,0,1.3204967386886883,10.666666666666668,4.079437286172984
ppo_normal,odor_blind,normal,4045,True,101,15.360000000000007,0,1.113951173191028,45.54455445544555,0.3557753018650815
ppo_normal,odor_blind,normal,4046,False,600,21.11999999999999,0,1.3382885756009604,11.166666666666666,3.985527204847545
ppo_normal,odor_blind,normal,4047,False,600,21.120000000000008,0,1.347008387689169,11.166666666666666,4.080567216380674
ppo_normal,odor_blind,normal,4048,False,600,6.560000000000016,0,1.0102633319287917,89.5,7.649902920400445
ppo_normal,odor_blind,normal,4049,True,96,14.719999999999997,0,1.0709745241158117,45.83333333333333,0.4459519026485044
ppo_robust,unmasked,normal,4000,True,251,31.20000000000001,0,2.17093327348002,52.191235059760956,0.3802162407137279
