policy,geometry_condition,observation_condition,seed,source_y,start_y,crosswind_separation,success,steps,path_length,collisions,tortuosity,actual_odor_detection_percentage,final_distance_to_source,crosswind_span,closest_crosswind_distance_to_source_lane,crossed_world_centerline
ppo_robust,shifted_aligned,unmasked,7013,9.0,9.962301683929224,0.9623016839292244,True,155,20.480000000000015,0,1.4457163767242736,69.6774193548387,0.427825141258349,1.995026416715799,0.028976649123430676,False
ppo_robust,shifted_aligned,unmasked,7014,3.0,2.2212231562360607,0.7787768437639393,True,224,34.400000000000006,0,2.5117913608085773,28.57142857142857,0.3514163058096124,8.116553786464706,0.0010931193104934955,True
ppo_robust,shifted_aligned,unmasked,7015,9.0,8.286435122177638,0.7135648778223622,True,203,24.639999999999997,0,1.734210232181939,75.86206896551724,0.43811046720297886,2.4067598765762366,0.011035340322457898,False
ppo_robust,shifted_aligned,unmasked,7016,3.0,2.5428162143107054,0.45718378568929463,True,106,16.159999999999993,0,1.1208815595223727,50.943396226415096,0.4354049719555058,2.604970411379978,0.026044348322426636,False
ppo_robust,shifted_aligned,unmasked,7017,9.0,9.355578917301692,0.3555789173016919,True,89,14.240000000000023,0,1.0266821515501254,47.19101123595505,0.35052228879354325,1.1107769229201754,0.010392533194737652,False
ppo_robust,shifted_aligned,unmasked,7018,3.0,3.9445586208771912,0.9445586208771912,True,154,23.840000000000003,0,1.6495444980484035,14.285714285714285,0.4223799105503967,6.618716917062773,0.010391514106215638,True
ppo_robust,shifted_aligned,unmasked,7019,9.0,9.698043753038288,0.6980437530382879,True,88,13.919999999999993,0,1.0157236749240115,46.590909090909086,0.3299306047566367,0.7371365590532051,0.11899686327427084,False
ppo_robust,shifted_aligned,unmasked,7020,3.0,2.3365485839452704,0.6634514160547296,True,149,23.359999999999992,0,1.6548828448282566,11.409395973154362,0.42335153045029883,7.235321945898387,0.018085146408573838,True
ppo_robust,shifted_aligned,unmasked,7021,9.0,8.044322566324539,0.9556774336754614,True,90,14.240000000000014,0,1.033798760706592,46.666666666666664,0.44813267485774216,1.8784877589856563,0.0002849549100627513,False
ppo_robust,shifted_aligned,unmasked,7022,3.0,2.026258218182196,0.9737417818178038,True,164,25.759999999999994,0,1.7879798071625346,10.365853658536585,0.40166608944069504,7.985451106398375,0.012932125468464228,True
ppo_robust,shifted_aligned,unmasked,7023,9.0,9.429123032107583,0.42912303210758296,True,87,13.920000000000014,0,1.0149726825076315,45.97701149425287,0.37506026955672134,0.9676560501759397,0.0066850250507730635,False
ppo_robust,shifted_aligned,unmasked,7024,3.0,3.6376395982300096,0.6376395982300096,True,230,32.95999999999998,0,2.3178551955072537,23.91304347826087,0.3789423856793544,7.066762606450837,0.3111497292311136,True
ppo_robust,shifted_aligned,unmasked,7025,9.0,9.889132544753299,0.8891325447532985,True,97,14.879999999999963,0,1.043227615420263,52.57731958762887,0.32769829017974705,1.599115690822515,0.0056257273269082475,False
ppo_robust,shifted_aligned,unmasked,7026,3.0,2.042613895541674,0.9573861044583261,True,242,36.96000000000001,0,2.563941112635082,35.9504132231405,0.3935960113817623,7.9829769950008025,0.01337449356806264,True
ppo_robust,shifted_aligned,unmasked,7027,9.0,8.663445473967801,0.3365545260321987,True,88,13.920000000000016,0,1.0225423294540812,46.590909090909086,0.407583897234765,0.9728641517671921,0.021525751195627052,False
ppo_robust,shifted_aligned,unmasked,7028,3.0,2.9144833784688924,0.08551662153110762,True,153,23.999999999999996,0,1.697447442274764,7.8431372549019605,0.40150499926203426,6.756151799802451,0.002231521302190842,True
ppo_robust,shifted_aligned,unmasked,7029,9.0,9.949403926506728,0.9494039265067276,True,86,13.76000000000002,0,1.0118324217489025,45.348837209302324,0.4360722539200244,0.9703112528623254,0.004118727589808913,False
ppo_robust,shifted_aligned,unmasked,7030,3.0,2.5428050043526484,0.45719499564735155,True,303,45.28000000000003,0,3.1743909944928164,32.34323432343234,0.4141741289369987,7.4398790561067845,0.020100358048610545,True
ppo_robust,shifted_aligned,unmasked,7031,9.0,8.866972586955683,0.1330274130443172,True,90,14.08000000000002,0,1.029583482636348,47.77777777777778,0.37142242386145197,1.052659948865351,0.02288338015452318,False
ppo_robust,shifted_aligned,unmasked,7032,3.0,2.2543399010071132,0.7456600989928868,True,163,25.279999999999994,0,1.8185094422682238,9.815950920245399,0.41241693836974097,7.62016427035195,0.024671007405205003,True
ppo_robust,shifted_aligned,unmasked,7033,9.0,9.622963596333069,0.6229635963330686,True,302,32.480000000000004,0,2.2848218163628715,84.76821192052981,0.42557379080674673,2.8860827366321127,0.015237228980637951,False
ppo_robust,shifted_aligned,unmasked,7034,3.0,3.2771219283447532,0.27712192834475324,True,160,25.279999999999994,0,1.7747505614357895,8.125,0.3553327220838052,6.72983030629322,0.25808318859209445,True
ppo_robust,shifted_aligned,unmasked,7035,9.0,9.102534139845213,0.10253413984521309,True,102,15.359999999999998,0,1.0901484618519464,53.92156862745098,0.4350568339090795,1.745007737109578,0.015619875743492884,False
ppo_robust,shifted_aligned,unmasked,7036,3.0,3.821950807840718,0.8219508078407181,True,155,24.480000000000004,0,1.7196980354938194,7.741935483870968,0.43297547051298096,6.575047420805414,0.36819055906204756,True
ppo_robust,shifted_aligned,unmasked,7037,9.0,8.40144240677897,0.5985575932210292,True,99,15.199999999999996,0,1.0636899996753575,51.515151515151516,0.4282311448238019,1.382406766043232,0.002863489363127414,False
ppo_robust,shifted_aligned,unmasked,7038,3.0,2.4952959903477536,0.5047040096522464,True,157,24.800000000000033,0,1.750404589464339,10.191082802547772,0.39590837457256406,7.550752000943638,0.010104545384831187,True
ppo_robust,shifted_aligned,unmasked,7039,9.0,9.084003599751505,0.08400359975150451,True,99,15.03999999999999,0,1.0486800608885043,53.535353535353536,0.4479369275710398,0.6460076077525336,0.08400359975150451,False
ppo_robust,shifted_aligned,unmasked,7040,3.0,2.0913118826538337,0.9086881173461663,True,525,73.59999999999994,0,5.177596540650984,8.571428571428571,0.4107922117766923,7.8565510629690785,0.06546354761050521,True
ppo_robust,shifted_aligned,unmasked,7041,9.0,9.302733036743653,0.30273303674365337,True,103,15.520000000000032,0,1.07409951149723,54.36893203883495,0.446595307693287,1.0846794443080867,0.032248256280979604,False
ppo_robust,shifted_aligned,unmasked,7042,3.0,3.117158931084605,0.11715893108460484,True,239,35.20000000000002,0,2.457512726263932,26.359832635983267,0.42770146223934763,6.963286309653464,0.11715893108460484,True
ppo_robust,shifted_aligned,unmasked,7043,9.0,8.576461127304986,0.4235388726950138,True,100,15.360000000000039,0,1.075738327881823,53.0,0.40343149032612,1.567596068917938,0.009533612220915089,False
ppo_robust,shifted_aligned,unmasked,7044,3.0,3.442851389495437,0.4428513894954369,True,164,25.12,0,1.7469414802315857,14.02439024390244,0.3736709693431609,6.694431139070468,0.019232398369475767,True
ppo_robust,shifted_aligned,unmasked,7045,9.0,9.983387374909343,0.9833873749093431,True,220,26.399999999999984,0,1.8722496959305155,79.0909090909091,0.32792315551357415,2.578223793723703,0.02180823720998859,False
ppo_robust,shifted_aligned,unmasked,7046,3.0,3.360585495244869,0.36058549524486905,True,155,24.479999999999997,0,1.750949060094945,9.67741935483871,0.42047959699304777,6.574427035476665,0.3453549742455526,True
ppo_robust,shifted_aligned,unmasked,7047,9.0,8.245111898979713,0.7548881010202866,True,92,14.399999999999988,0,1.0272864021746821,48.91304347826087,0.4288940434314785,1.500059553869722,0.004135483131914697,False
ppo_robust,shifted_aligned,unmasked,7048,3.0,3.08888644544097,0.08888644544096991,True,189,27.359999999999996,0,1.9805079167861528,23.809523809523807,0.4306604848394819,7.856741259003908,0.06640052741401314,True
ppo_robust,shifted_aligned,unmasked,7049,9.0,9.928885343932075,0.928885343932075,True,88,13.920000000000012,0,1.0220619183114246,46.590909090909086,0.4112895196476415,1.0727628883024263,0.0017496938402281614,False
ppo_robust,shifted_aligned,odor_blind,7000,3.0,2.5056156424470757,0.4943843575529243,False,600,93.44000000000008,0,6.241624942344425,17.0,6.710215993438727,7.57136798423651,0.0056564844079241006,True
ppo_robust,shifted_aligned,odor_blind,7001,9.0,8.488568740895527,0.511431259104473,False,600,93.6,0,15.140289861832324,54.666666666666664,7.927865883996411,8.111379089552738,0.0005585600529549595,True
ppo_robust,shifted_aligned,odor_blind,7002,3.0,3.4859141328750076,0.4859141328750076,False,600,94.08000000000015,0,6.953804649825769,10.0,0.7142847062063638,7.871710436983378,0.011346992560555158,True
ppo_robust,shifted_aligned,odor_blind,7003,9.0,9.559592392134839,0.5595923921348387,False,600,93.59999999999997,0,14.715697422840332,52.166666666666664,7.943725076734455,8.102287932902364,0.013081349068221115,True
ppo_robust,shifted_aligned,odor_blind,7004,3.0,2.9996715891512062,0.0003284108487937587,False,600,94.23999999999998,0,9.865662083042418,15.0,8.015852178203248,7.1032346280110765,0.0003284108487937587,True
ppo_robust,shifted_aligned,odor_blind,7005,9.0,9.946919461535673,0.9469194615356731,False,600,94.07999999999994,0,7.3969031046819556,46.166666666666664,2.013127852899609,7.879733215351057,0.007660512351138848,True
ppo_robust,shifted_aligned,odor_blind,7006,3.0,3.8921794349441514,0.8921794349441514,True,145,23.040000000000017,0,1.602776471615926,8.96551724137931,0.4446671321401665,6.3294557576286525,0.2594582726269703,True
ppo_robust,shifted_aligned,odor_blind,7007,9.0,8.320475493573628,0.6795245064263717,False,600,93.6,0,24.438083143074984,54.0,10.696253697021891,8.025318792549573,0.0032671600022489145,True
ppo_robust,shifted_aligned,odor_blind,7008,3.0,2.2308784847811634,0.7691215152188366,False,600,94.07999999999997,0,6.692239433068995,9.666666666666666,0.7434020117024307,7.914860203820322,0.023164258596608533,True
ppo_robust,shifted_aligned,odor_blind,7009,9.0,8.706379400030523,0.2936205999694774,False,600,93.28000000000003,0,10.059781016678574,54.666666666666664,4.800099019922642,7.882281131193854,0.0021077214762375007,True
ppo_robust,shifted_aligned,odor_blind,7010,3.0,3.1743716254537384,0.1743716254537384,True,165,25.6,0,1.8287299618995883,17.575757575757574,0.4193777248832456,7.8199226566589015,0.04768826084664868,True
ppo_robust,shifted_aligned,odor_blind,7011,9.0,8.287036028550034,0.712963971449966,False,600,93.92000000000002,0,10.098230709685478,43.0,4.810354079785173,7.87284693220762,0.015581153996139463,True
ppo_robust,shifted_aligned,odor_blind,7012,3.0,3.1561629960952047,0.15616299609520468,False,600,94.24000000000001,0,10.410214850174276,12.5,7.461662365622043,7.121334839635216,0.018697602014766446,True
ppo_robust,shifted_aligned,odor_blind,7013,9.0,9.962301683929224,0.9623016839292244,False,600,93.12000000000006,0,28.768488182396222,60.16666666666667,14.600801985742018,8.399158798838757,0.0033270359820019024,True
ppo_robust,shifted_aligned,odor_blind,7014,3.0,2.2212231562360607,0.7787768437639393,False,600,93.43999999999998,0,6.652093297662804,12.5,6.296705125143305,7.7227219357056835,0.0010931193104934955,True
ppo_robust,shifted_aligned,odor_blind,7015,9.0,8.286435122177638,0.7135648778223622,True,382,59.19999999999999,0,4.113560019394259,48.69109947643979,0.39962463164252426,8.18882791157442,0.001924808385062704,True
ppo_robust,shifted_aligned,odor_blind,7016,3.0,2.5428162143107054,0.45718378568929463,False,600,94.23999999999994,0,9.019614086384088,18.5,7.453978474847363,7.4744719707421385,0.006111749209256612,True
ppo_robust,shifted_aligned,odor_blind,7017,9.0,9.355578917301692,0.3555789173016919,False,600,93.60000000000002,0,10.0981363421283,53.333333333333336,4.761051850165789,7.942628647227568,0.03289369575915657,True
ppo_robust,shifted_aligned,odor_blind,7018,3.0,3.9445586208771912,0.9445586208771912,False,600,93.60000000000008,0,6.5502467859288505,10.666666666666668,6.528716898485315,6.4508998190542215,0.5380146723140187,True
ppo_robust,shifted_aligned,odor_blind,7019,9.0,9.698043753038288,0.6980437530382879,True,390,61.12000000000002,0,4.479381921879289,65.8974358974359,0.41104483978160833,8.398114990786883,0.013672813604884482,True
ppo_robust,shifted_aligned,odor_blind,7020,3.0,2.3365485839452704,0.6634514160547296,False,600,92.63999999999999,0,6.886239718726135,30.0,7.020347727284374,8.400377349557129,0.002167055798013795,True
ppo_robust,shifted_aligned,odor_blind,7021,9.0,8.044322566324539,0.9556774336754614,True,378,59.04000000000001,0,4.295331565517273,48.67724867724868,0.4176572002704585,8.074243273338139,0.0002849549100627513,True
ppo_robust,shifted_aligned,odor_blind,7022,3.0,2.026258218182196,0.9737417818178038,False,600,94.23999999999992,0,8.907653695695718,18.333333333333332,7.847189634429827,8.005841711675167,0.00279692355322414,True
ppo_robust,shifted_aligned,odor_blind,7023,9.0,9.429123032107583,0.42912303210758296,False,600,93.91999999999993,0,9.621695676103096,55.666666666666664,4.275799807714811,8.095214313106485,0.0038793129536109916,True
ppo_robust,shifted_aligned,odor_blind,7024,3.0,3.6376395982300096,0.6376395982300096,False,600,16.319999999999975,0,1.0216008072100833,0.0,6.936215072979452,6.3067909087757705,0.5944392601950397,True
ppo_robust,shifted_aligned,odor_blind,7025,9.0,9.889132544753299,0.8891325447532985,True,110,16.79999999999996,0,1.202939230115413,56.36363636363636,0.42284595793834173,0.5521566060182685,0.420748552228309,False
ppo_robust,shifted_aligned,odor_blind,7026,3.0,2.042613895541674,0.9573861044583261,True,405,63.20000000000004,0,4.368520876881529,21.48148148148148,0.4392204281939171,7.930016003964875,0.01337449356806264,True
